,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,specs_brand,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
149,Baru,2021-01-13 09:52:42.000000,47sz8hm,2147483647,False,1,PINK SERUM ANTI ACNE HANASUI ORIGINAL BPOM BY JAYA MANDIRI- ACNE SERUM- ACNE - HANASUI ACNE,17500,False,9233473261,available,9994,85,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.8,124,normal,2,,2,7099,0,0.0,Tangerang,Banten,False,1-2 hari,9948112,"""OPEN""
Retail - Grosir Beauty Product

Open Senin - Jumat 09.00 - 17.00
Open Sabtu 09.00 - 13.00",Juragan,shinshopp,platinum,False,100,35,375,3512,normal,2,95,https://www.bukalapak.com/u/shinshopp,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/47sz8hm-jual-pink-serum-anti-acne-hanasui-original-bpom-by-jaya-mandiri-acne-serum-acne-hanasui-acne,2021-12-27 17:35:38.413312
150,Baru,2018-05-18 08:14:24.000000,itsz94,2147483647,False,1,SABUN COLLAGEN ORI BPOM EMBOS - COLLAGEN SOAP PINK ORI BPOM,6650,False,1135299939,available,99853,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-pria,4.9,116,custom,5,Merek lainnya,64,7096,0,23.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,82539909,"Produk Berkualitas ,Aman,BPOM, dan ORIGINAL Hanya DI HOME SHOPPING",Recommended Seller,HOME SHOPPING,platinum,True,100,0,1168,20533,normal,2,906,https://www.bukalapak.com/u/lapak_kosmetik_murah,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-pria/itsz94-jual-sabun-collagen-ori-bpom-embos-collagen-soap-pink-ori-bpom,2021-12-27 17:35:38.413312
151,Baru,2021-03-23 10:02:16.000000,4e43z7p,2147483647,False,1,Kemasan ORIGINAL 30gr Philocaly Peel Off Mask Masker Kiloan Masker Facial Masker Organik1,13899,False,9621456643,available,4398,500,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.8,200,,0,,2,6992,0,0.0,Tangerang,Banten,False,19 jam,544677251,,Good Seller,Cateline Beauty,platinum,True,53,3,7,5073,normal,2,5,https://www.bukalapak.com/u/catelinebeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4e43z7p-jual-kemasan-original-30gr-philocaly-peel-off-mask-masker-kiloan-masker-facial-masker-organik1,2021-12-27 17:35:38.413312
152,Baru,2021-05-03 06:33:36.000000,4f7gww7,2147483647,False,1,Wardah Acnederm Pure Foaming Cleanser 60ml,40700,False,9690078154,available,1120,75,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,200,,0,,0,6925,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/4f7gww7-jual-wardah-acnederm-pure-foaming-cleanser-60ml,2021-12-27 17:35:38.413312
153,Baru,2020-11-02 13:19:07.000000,3wx1db8,2147483647,False,1,PRIMADERMA HYDROSNAIL WHITENING GOLD ESSENCE HYDROSNAIL GOLD SERUM GOLD ANTI AGING BPOM,66500,False,8567269536,available,844,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,5,,0,,1,6848,0,1.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1db8-jual-primaderma-hydrosnail-whitening-gold-essence-hydrosnail-gold-serum-gold-anti-aging-bpom,2021-12-27 17:35:38.413312
154,Baru,2021-03-31 03:03:12.000000,4ecfb9p,2147483647,False,1,Jual 60ml Wardah Nature Daily Mineral Clarifying Clay Mask,35700,False,9635992474,available,950,80,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,198,,0,,0,6836,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecfb9p-jual-jual-60ml-wardah-nature-daily-mineral-clarifying-clay-mask,2021-12-27 17:35:38.413312
155,Baru,2021-05-03 06:27:24.000000,4f7glya,2147483647,False,1,Serum Anti Acne Hanasui Jaya Mandiri Original 100,30700,False,9690063637,available,206,35,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,1,6828,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4f7glya-jual-serum-anti-acne-hanasui-jaya-mandiri-original-100,2021-12-27 17:35:38.413312
156,Baru,2020-11-29 10:00:52.000000,40yhqy7,2147483647,False,1,Wardah Perfect Bright Creamy Foam Brightening Smoothing 60ml,13320,False,8815163972,available,3,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,210,,0,,5,6570,0,0.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-11-30 17:00:00.000000,16650,2021-12-31 16:59:59.000000,18500,10,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/40yhqy7-jual-wardah-perfect-bright-creamy-foam-brightening-smoothing-60ml,2021-12-27 17:35:38.413312
157,Baru,2021-01-13 09:59:51.000000,47t0fh4,2147483647,False,1,BPOM HANASUI GOLD MASKER HANASUI PEEL OFF GOLD MASKER EMAS HANASUI - HANASUI MASKER GOLD,1450,False,9233531251,available,3671,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,63,,0,,1,6565,0,0.0,Tangerang,Banten,False,1-2 hari,9948112,"""OPEN""
Retail - Grosir Beauty Product

Open Senin - Jumat 09.00 - 17.00
Open Sabtu 09.00 - 13.00",Juragan,shinshopp,platinum,False,100,35,375,3512,normal,2,95,https://www.bukalapak.com/u/shinshopp,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/47t0fh4-jual-bpom-hanasui-gold-masker-hanasui-peel-off-gold-masker-emas-hanasui-hanasui-masker-gold,2021-12-27 17:35:38.413312
158,Baru,2020-11-02 13:18:51.000000,3wx1c7i,2147483647,False,1,Suncare oily prima - theraskin suncare for oily prima - sunblok kulit berminyak,14400,False,8567268101,available,9316,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,5.0,35,,0,,0,6564,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1c7i-jual-suncare-oily-prima-theraskin-suncare-for-oily-prima-sunblok-kulit-berminyak,2021-12-27 17:35:38.413312
159,Baru,2020-11-29 10:00:57.000000,40yhr78,2147483647,False,1,Wardah Nature Daily Sheet Mask Green Tea,12692,False,8815164297,available,7,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,208,,0,,5,6513,0,5.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-10-31 17:00:00.000000,15865,2021-12-31 16:59:59.000000,16700,5,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/40yhr78-jual-wardah-nature-daily-sheet-mask-green-tea,2021-12-27 17:35:38.413312
160,Baru,2020-11-29 10:01:20.000000,40yhshw,2147483647,False,1,Wardah Perfect Bright Tone Up Cream 20 ml,18700,False,8815165977,available,9,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,203,,0,,2,6509,0,0.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-11-30 17:00:00.000000,23375,2021-12-31 16:59:59.000000,27500,15,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/40yhshw-jual-wardah-perfect-bright-tone-up-cream-20-ml,2021-12-27 17:35:38.413312
161,Baru,2019-05-07 15:20:13.000000,1ovmohv,2147483647,False,10,Masker Gelatin Tulang Sapi - Masker Komedo,800,False,3691383255,available,984043,3,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.8,256,,0,Merek lainnya,229,6448,0,170.0,Kab. Bogor,Jawa Barat,False,18 jam,23174702,,Juragan,Nitaciels OLSHOP,platinum,True,100,0,0,1969,normal,2,69,https://www.bukalapak.com/u/nitanita15,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/1ovmohv-jual-masker-gelatin-tulang-sapi-masker-komedo,2021-12-27 17:35:38.413312
162,Baru,2021-04-22 11:10:22.000000,4exksrv,2147483647,False,1,Soothing & Moisture Aloe Vera 92 Soothing Gel Tube,102000,False,9672989203,available,3,425,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,186,,0,,4,6422,0,3.0,Jakarta Pusat,DKI Jakarta,True,1-2 hari,50354142,"OFFICIAL ACCOUNT RESMI NATURE REPUBLIC
Jam Operasional Senin-Jumat 09.00-18.00 
Pengiriman H+1 (tidak berlaku di hari libur)
Resi H+1 setelah pengiriman",Good Seller,Nature Republic,platinum,True,100,7,28,8803,normal,2,2030,https://www.bukalapak.com/u/nristore,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4exksrv-jual-soothing-moisture-aloe-vera-92-soothing-gel-tube,2021-12-27 17:35:38.413312
163,Baru,2018-04-11 12:14:12.000000,h7kb8d,2147483647,False,1,ORIGINAL Sabun Muka Pria Keren Cloris Men Soap Menghilangkan Bekas Jerawat Wajah,55000,False,1036052191,available,99981,80,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-pria,4.8,1666,normal,2,,1797,6406,0,0.0,Tangerang,Banten,False,18 jam,1917207,"Kami berusaha melayani anda sebaik mungkin, untuk Fast Respone chat  pada Jam Kerja Pukul 08:00 - 17:00",Recommended Seller,Depan Laptop,platinum,True,100,0,4,15349,normal,2,480,https://www.bukalapak.com/u/depanlaptop,False,2021-12-26 17:00:00.000000,55000,2031-12-24 17:00:00.000000,57200,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-pria/h7kb8d-jual-original-sabun-muka-pria-keren-cloris-men-soap-menghilangkan-bekas-jerawat-wajah,2021-12-27 17:35:38.413312
164,Baru,2020-11-02 13:23:09.000000,3wx1t17,2147483647,False,1,THERASKIN TONER OILY PENYEGAR KULIT BERMINYAK,14500,False,8567290061,available,844,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,5.0,200,,0,,2,6395,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/3wx1t17-jual-theraskin-toner-oily-penyegar-kulit-berminyak,2021-12-27 17:35:38.413312
165,Baru,2020-11-02 13:22:16.000000,3wx1pny,2147483647,False,1,Theraskin acne cream -CREAM JERAWAT BPOM,12500,False,8567285621,available,856,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,115,,0,,0,6334,0,2.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/3wx1pny-jual-theraskin-acne-cream-cream-jerawat-bpom,2021-12-27 17:35:38.413312
166,Baru,2019-01-30 04:26:08.000000,158d5x1,2147483647,False,1,SERUM HANASUI VIT C DAN VIT E DUS KUNING BPOM,17500,False,2499769671,available,1000,90,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita,4.8,148,,0,,25,6176,0,1.0,Surabaya,Jawa Timur,False,1-2 hari,154386626,"GROSIR ADD W A YA LEBIH MURAH (  )
 ORIGINAL, JUJUR, CEPAT, BERKUALITAS,
 PENGIRIMAN SENIN-SABTU MAX 15.00 WIB
 KOMPLAIN HARAP SERTAKAN COVER PACKING YA !
 HAPPY SHOPPING !",Top Seller,BENS KOSMETIK,platinum,False,100,17,835,130052,normal,2,330,https://www.bukalapak.com/u/benskosmetik3,False,2021-12-26 17:00:00.000000,17500,2031-12-24 17:00:00.000000,18200,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita/158d5x1-jual-serum-hanasui-vit-c-dan-vit-e-dus-kuning-bpom,2021-12-27 17:35:38.413312
167,Baru,2021-01-28 03:24:09.000000,49zh4ha,2147483647,False,1,Paket Bebwhite c Bebwhite BBC,170000,False,9367851421,available,324,396,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,97,,0,,7,6132,0,5.0,Kab. Sukabumi,Jawa Barat,False,13 jam,35557642,Menerima Dropship,Juragan,Zahra Shop,platinum,True,100,1,1,4358,normal,2,76,https://www.bukalapak.com/u/sausan_shopping,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/49zh4ha-jual-paket-bebwhite-c-bebwhite-bbc,2021-12-27 17:35:38.413312
168,Baru,2020-11-02 13:18:30.000000,3wx1atd,2147483647,False,1,THERASKIN RENEWAL CREAM-CREAM MALAM RENEWAL,19200,False,8567266296,available,8677,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,208,,0,,3,6076,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/3wx1atd-jual-theraskin-renewal-cream-cream-malam-renewal,2021-12-27 17:35:38.413312
169,Baru,2021-01-15 08:31:34.000000,484hld4,2147483647,False,1,READY SCARLETT SERUM BRIGHTLY EVER AFTER & ACNE HITENING ORIGINAL PAKET BY FELICYA ANGELISTA,51000,False,9253173841,available,441,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,222,,0,,7,6075,0,2.0,Kediri,Jawa Timur,False,1-2 hari,534321021,,Juragan,Daisy Organic,platinum,True,100,1,10,3111,normal,2,30,https://www.bukalapak.com/u/daisy_organic,False,2021-12-26 17:00:00.000000,51000,2031-12-24 17:00:00.000000,53040,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/484hld4-jual-ready-scarlett-serum-brightly-ever-after-acne-hitening-original-paket-by-felicya-angelista,2021-12-27 17:35:38.413312
170,Baru,2016-10-09 07:43:14.000000,3ivkxv,2147483647,False,1,MASKER LUMPUR QIANSOTO / MUKA / PEEL OFF MUD MASK BPOM / PER SACHET,6600,False,185376644,available,8262,38,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.6,85,,0,Merek lainnya,174,6037,0,0.0,Jakarta Timur,DKI Jakarta,False,1-2 hari,8693698,"NEED SHOP  adalah sebuah toko yang menjual aneka produk secara retail maupun grosir. Barang yang kami jual beraneka macam, dimana produk unggulan kami adalah kosmetik.
Jam operasional toko:
Senin - Jumat Last Order 15.00 WIB
Sabtu Last Order 14.30 WIB",Recommended Seller,need shop,platinum,True,100,0,1596,39159,normal,2,3004,https://www.bukalapak.com/u/need_shop,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3ivkxv-jual-masker-lumpur-qiansoto-muka-peel-off-mud-mask-bpom-per-sachet,2021-12-27 17:35:38.413312
171,Baru,2021-01-08 09:07:24.000000,471th17,2147483647,False,1,Scarlett Whitening Brightly Ever After Serum 15ml,55000,False,9187412961,available,107,105,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita,4.9,261,,0,,24,6002,0,32.0,Kab. Bekasi,Jawa Barat,False,17 jam,59925814,"semua produk ORIGINAL, pengiriman senin-sabtu,
Resi input H+1 setelah pengiriman 
Minggu/ tanggal merah OFF",Juragan,gisellashopid,platinum,True,100,0,1,3947,normal,2,132,https://www.bukalapak.com/u/gisellashopid94,False,2021-11-10 17:00:00.000000,55000,2023-01-31 16:59:59.000000,77200,29,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/suplemen-wajah-wanita/471th17-jual-scarlett-whitening-brightly-ever-after-serum-15ml,2021-12-27 17:35:38.413312
172,Baru,2020-11-26 08:24:48.000000,40gyg72,2147483647,False,1,PAPYDU NATURGO HANASUI ORIGINAL SACHET,1500,False,8785440529,available,497,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,202,,0,,0,5983,0,0.0,Jakarta Barat,DKI Jakarta,False,17 jam,528373224,"Selamat Datang Di Toko LADY STAR STORE

DISINI KAMI HANYA MENJUAL PRODUK ASLI YAAA 
UNTUK BARANG MUDAH PECAH WAJIB BELI BUBBLE WARP DAN DUS YAA UNTUK MEMINIMALKAN KERUSAKAN 

SELAMAT BERBELANJA TERIMA KASIH",Recommended Seller,LADY STYLE,platinum,True,100,0,3,13787,normal,2,18,https://www.bukalapak.com/u/ladystar88,False,2021-08-05 17:00:00.000000,1500,2022-01-31 16:59:59.000000,2500,40,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/40gyg72-jual-papydu-naturgo-hanasui-original-sachet,2021-12-27 17:35:38.413312
173,Baru,2021-05-07 00:36:47.000000,4faozty,2147483647,False,1,Promo MASKER LUMPUR QIANSOTO BPOM,15700,False,9695627158,available,22,60,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,30,,0,,0,5951,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4faozty-jual-promo-masker-lumpur-qiansoto-bpom,2021-12-27 17:35:38.413312
174,Baru,2021-03-23 10:01:44.000000,4e43ygs,2147483647,False,1,Jual 10gram PHILOCALY PEEL OFF MASK MASKER KLINIK KECANTIKAN BPOM,4999,False,9621455623,available,4859,500,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,203,,0,,7,5928,0,0.0,Tangerang,Banten,False,19 jam,544677251,,Good Seller,Cateline Beauty,platinum,True,53,3,7,5073,normal,2,5,https://www.bukalapak.com/u/catelinebeauty,False,2021-12-26 17:00:00.000000,4999,2031-12-24 17:00:00.000000,5199,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4e43ygs-jual-jual-10gram-philocaly-peel-off-mask-masker-klinik-kecantikan-bpom,2021-12-27 17:35:38.413312
175,Baru,2020-11-02 13:18:55.000000,3wx1ci2,2147483647,False,1,THERASKIN SERUM VARIASI,44000,False,8567268486,available,2541,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,189,,0,,0,5927,0,0.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,2021-12-26 17:00:00.000000,44000,2031-12-24 17:00:00.000000,45760,4,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1ci2-jual-theraskin-serum-variasi,2021-12-27 17:35:38.413312
176,Baru,2020-11-29 10:00:41.000000,40yhqco,2147483647,False,1,Wardah Nature Daily Seaweed Balancing Toner 150 ml,19380,False,8815163142,available,4,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita,4.9,110,,0,,16,5916,0,5.0,Jakarta Pusat,DKI Jakarta,True,15 jam,334879351,"Wardah Official Adalah Akun Resmi Wardah di Platform Bukalapak. Wardah Adalah Lokal Brand Kosmetik Ternama di Indonesia. Produk Wardah Mengandung Bahan Baku yang Aman dan Halal, Diciptakan Untuk Kenyamanan dalam Meggunakannya.",Recommended Seller,Wardah,platinum,True,100,0,42,33799,normal,2,4319,https://www.bukalapak.com/u/wardahofficialshop,False,2021-10-31 17:00:00.000000,24225,2021-12-31 16:59:59.000000,25500,5,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/pembersih-wajah-wanita/40yhqco-jual-wardah-nature-daily-seaweed-balancing-toner-150-ml,2021-12-27 17:35:38.413312
177,Baru,2018-02-23 09:11:32.000000,fb408g,2147483647,False,1,MASKER HANASUI NATURGO GOLD MASK,2000,False,919877149,available,14635,13,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.7,113,,0,Wardah,223,5869,0,0.0,Jakarta Barat,DKI Jakarta,False,19 jam,1962166,General Trading,Recommended Seller,williebee,platinum,True,100,0,155,10271,normal,2,423,https://www.bukalapak.com/u/williebee,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/fb408g-jual-masker-hanasui-naturgo-gold-mask,2021-12-27 17:35:38.413312
178,Baru,2021-05-03 06:27:23.000000,4f7gluv,2147483647,False,1,PAKET 5 PCS Wardah Lightening Facial Serum Ampoule 5 ml,100700,False,9690063514,available,214,35,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5840,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4f7gluv-jual-paket-5-pcs-wardah-lightening-facial-serum-ampoule-5-ml,2021-12-27 17:35:38.413312
179,Baru,2021-03-31 03:05:04.000000,4ecffk7,2147483647,False,1,MAKE OVER Hydration Serum 33ml,183700,False,9635998195,available,92,550,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,199,,0,,1,5815,0,0.0,Karawang,Jawa Barat,False,1-2 hari,47396727,Selamat Belanja Di Nabil Star Shop.. Kepuasan pembeli adalah Prioritas utama Kami... Dapatkan hadiah / Bonus setiap pembelian min.150.000/inv Selama bulan Ramadhan.,Top Seller,NabiL StaR,platinum,False,100,30,0,119905,normal,2,229,https://www.bukalapak.com/u/prapto_r_to_r,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/4ecffk7-jual-make-over-hydration-serum-33ml,2021-12-27 17:35:38.413312
180,Baru,2020-11-02 13:23:39.000000,3wx1v1p,2147483647,False,1,THERASKIN ACNE LOTION,14200,False,8567292671,available,1496,100,https://www.bukalapak.com/c/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita,4.9,200,,0,,0,5800,0,2.0,Solo,Jawa Tengah,False,16 jam,71310202,,Recommended Seller,bellaskinbeauty,platinum,True,100,0,69,24869,normal,2,110,https://www.bukalapak.com/u/bellaskinbeauty,False,,,,,,https://www.bukalapak.com/p/perawatan-kecantikan/perawatan-wajah/masker-wajah-wanita/3wx1v1p-jual-theraskin-acne-lotion,2021-12-27 17:35:38.413312
